"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Title 2","Title 2 Length","Title 2 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Description 2","Meta Description 2 Length","Meta Description 2 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","Meta Robots 2","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","URL Encoded Address","Crawl Timestamp"
"https://www.rnwmultimedia.edu.in/assets/img/photos/infra_5.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","781550","781550","781550","304.367","","0","","","","","0.000","1","3","","8","8","0","2.580","0","0","0","0","0","0","","","","","","0.570","Thu, 25 Jan 2024 12:13:04 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/photos/infra_5.jpg","2025-05-26 13:20:40"
"https://www.rnwmultimedia.edu.in/assets/img/course/4.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","1869","1869","1869","0.728","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.312","Tue, 08 Nov 2022 11:21:52 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/course/4.png","2025-05-26 13:20:41"
"https://www.rnwmultimedia.edu.in/images/digital-india-min.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","5979","5979","5979","2.328","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.312","Wed, 26 Apr 2023 07:19:37 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/digital-india-min.png","2025-05-26 13:20:41"
"https://www.rnwmultimedia.edu.in/html-sitemap.php","text/html; charset=UTF-8","200","OK","Indexable","","Sitemap","7","73","","0","0","www.rnwmultimedia.edu.in Sitemap","32","225","","0","0","www.rnwmultimedia.edu.in, Sitemap","33","Sitemap","7","","0","","0","","0","","","","","","","","","","","61010","8882","8882","3.459","","4","2","2.000","0.000","Very Hard","32.642","1","0","","322","309","0","99.680","299","286","0","1","1","0","","","","","86136e287d2018a600f5a48b0b3619bd","0.488","","","","","","1.1","","https://www.rnwmultimedia.edu.in/html-sitemap.php","2025-05-26 13:20:41"
"https://www.rnwmultimedia.edu.in/ita-cs-short-term-course.php","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Cyber Security - Ethical hacking training institute in Surat with advance course module","87","759","","0","0","Gujarat No#1 Ethical hacking institute in Surat. Attend ethical hacking course known as Cyber security course from leading experts in Surat","139","861","","0","0","","0","","0","","0","12 Months Cyber Security Course","31","Why Cyber Security?","19","noindex","","","","","","","","","","106056","14739","14739","5.740","","569","119","4.782","63.113","Normal","5.715","1","0","","64","61","0","19.680","124","84","0","15","12","0","","","","","4895b23d7caa65ed2179553e97b83fdb","0.525","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/ita-cs-short-term-course.php","2025-05-26 13:20:41"
"https://www.rnwmultimedia.edu.in/gandhinagar/contact.php","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","Contact Us: Red and White Institute Phone number & Address Details","66","609","","0","0","Check out the address for all the branches of Red and White Institute. Address Details, Email, Live Chat and Phone Number. Call 9331313198","138","873","","0","0","","0","Contact Us","10","","0","","0","","0","nofollow","index, nofollow","","","https://www.rnwmultimedia.edu.in/contact.php","","","","","","70384","10982","10982","4.277","","102","46","2.217","66.902","Normal","3.636","1","1","","30","15","0","4.840","119","77","0","13","11","0","","","","","61beab3789a66b34a1639e291173c3a2","0.547","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/gandhinagar/contact.php","2025-05-26 13:20:42"
"https://www.rnwmultimedia.edu.in/data_analytics.php","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Data Analytics in Surat","23","200","","0","0","","0","0","","0","0","","0","","0","","0","Data Analysis Course","20","Data Analytics Course Learning Path","35","noindex","","","","","","","","","","121793","20575","20575","8.013","","1372","264","5.197","69.480","Normal","8.804","1","0","","62","61","0","19.680","132","92","0","13","11","0","","","","","3bfc18db913fcffce11a0419247eb0bb","0.825","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/data_analytics.php","2025-05-26 13:20:41"
"https://www.rnwmultimedia.edu.in/assets/img/student/student-7.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","54523","54523","54523","21.233","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.507","Tue, 08 Nov 2022 11:22:54 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/student/student-7.jpg","2025-05-26 13:20:42"
"https://www.rnwmultimedia.edu.in/assets/img/student/student-5.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","56092","56092","56092","21.844","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.291","Tue, 08 Nov 2022 11:22:54 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/student/student-5.jpg","2025-05-26 13:20:42"
"https://www.rnwmultimedia.edu.in/js/bootstrap.bundle.min.js","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","22447","22447","22447","8.742","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.286","Fri, 23 Sep 2022 06:19:34 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/js/bootstrap.bundle.min.js","2025-05-26 13:20:43"
"https://www.rnwmultimedia.edu.in/assets/img/photos/infra_7.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","993870","993870","993870","387.053","","0","","","","","0.000","1","3","","8","8","0","2.580","0","0","0","0","0","0","","","","","","0.279","Thu, 25 Jan 2024 12:13:04 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/photos/infra_7.jpg","2025-05-26 13:20:43"
"https://www.rnwmultimedia.edu.in/assets/img/photos/infra_3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","1569208","1569208","1569208","611.112","","0","","","","","0.000","1","3","","8","8","0","2.580","0","0","0","0","0","0","","","","","","0.291","Thu, 25 Jan 2024 12:13:04 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/photos/infra_3.jpg","2025-05-26 13:20:43"
"https://www.rnwmultimedia.edu.in/images/animation.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","92977","92977","92977","36.209","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.288","Fri, 23 Sep 2022 06:19:04 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/animation.jpg","2025-05-26 13:20:43"
"https://www.rnwmultimedia.edu.in/laravel-training-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","No 1 Laravel Developer Course Institute in Surat | Advance Training","67","592","","0","0","Get basic to advance laravel course training in Surat from Government certified institute. Enroll today at the Leading laravel developer course institute RednWhite Multimedia","174","1065","","0","0","","0","Laravel Training Course in Surat","32","","0","About Laravel Course","20","","0","index","","","","https://www.rnwmultimedia.edu.in/laravel-training-surat.php","","","","","","78008","13121","13121","5.110","","743","170","4.371","79.541","Fairly Easy","8.272","1","0","","134","130","0","41.940","136","92","0","14","12","0","","","","","2b5152e49f5ed61cc00d55f47978ace4","0.841","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/laravel-training-surat.php","2025-05-26 13:20:42"
"https://www.rnwmultimedia.edu.in/new_panel/uploads/navsari.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","100863","100863","100863","39.280","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.286","Wed, 04 Oct 2023 13:25:34 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/new_panel/uploads/navsari.png","2025-05-26 13:20:43"
"https://www.rnwmultimedia.edu.in/assets/img/photos/rnw-logo.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","137703","137703","137703","53.627","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.295","Mon, 06 Jan 2025 05:46:46 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/photos/rnw-logo.png","2025-05-26 13:20:43"
"https://www.rnwmultimedia.edu.in/assets/img/student/archit-kotadiya.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","17529","17529","17529","6.826","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.383","Tue, 08 Nov 2022 11:22:52 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/student/archit-kotadiya.jpg","2025-05-26 13:20:43"
"https://www.rnwmultimedia.edu.in/assets/img/student/student-3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","50694","50694","50694","19.742","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.282","Tue, 08 Nov 2022 11:22:54 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/student/student-3.jpg","2025-05-26 13:20:44"
"https://www.rnwmultimedia.edu.in/sitemapcitiespages.php","text/html; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","17536","1003","1003","0.391","","79","474","0.167","0.000","Very Hard","35.977","1","0","","245","245","0","79.030","79","79","0","0","0","0","","","","","8464ae9ebacef45faebc49383c1bf14a","0.491","","","","","","1.1","","https://www.rnwmultimedia.edu.in/sitemapcitiespages.php","2025-05-26 13:20:44"
"https://www.rnwmultimedia.edu.in/react-native-training-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","React Native Course in Surat | 100% Job Guaranteed","50","462","","0","0","Best React Native institute in Surat. Apply online admissions for advanced training of react native Course in Surat ,placements Support, Low fees, complete 2024 Course","167","1039","","0","0","","0","React Native Training Course in Surat","37","","0","About React Native Course","25","","0","index","","","","https://www.rnwmultimedia.edu.in/react-native-training-surat.php","","","","","","60803","11443","11443","4.456","","389","84","4.631","89.480","Easy","7.342","1","0","","133","128","0","41.290","132","86","0","13","11","0","","","","","b746585f97da96f44a67b33b338ab6e3","0.823","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/react-native-training-surat.php","2025-05-26 13:20:44"
"https://www.rnwmultimedia.edu.in/adobe-illustrator-training-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Adobe Illustrator course in Surat: [100% Advance Training]","58","514","","0","0","Join our Adobe Illustrator Course in Surat to get 100% Advance training with the latest 2024 course module and full time staff support only at R&W Multimedia.","158","983","","0","0","","0","Adobe Illustrator Training in Surat","35","","0","About Adobe Illustrator Course","30","Illustrator Graphics","20","index","","","","https://www.rnwmultimedia.edu.in/adobe-illustrator-training-surat.php","","","","","","68336","12208","12208","4.754","","566","103","5.495","74.656","Fairly Easy","8.346","1","0","","134","131","0","42.260","136","93","0","13","11","0","","","","","608fdb0def00b6bf1b555cfa53f5e2e7","1.149","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/adobe-illustrator-training-surat.php","2025-05-26 13:20:43"
"https://www.rnwmultimedia.edu.in/courses.php","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","249","126","0","40.650","0","0","0","0","0","0","","","","","","","","","","","","None","","https://www.rnwmultimedia.edu.in/courses.php","2025-05-26 13:20:45"
"https://www.rnwmultimedia.edu.in/graphic-design-course-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Graphic design courses in Surat | No1 Graphic Design Institute in Surat","71","621","","0","0","Are You looking for Best Graphic design courses in Surat? Join RnwMultimedia- Certified Graphic design institute in Surat. Get completely practically oriented graphic design classes from professionals at price.","210","1292","","0","0","","0","Graphic Design Courses in surat","31","","0","About Graphic Design Courses","28","Prerequisites","13","index","","","","https://www.rnwmultimedia.edu.in/graphic-design-course-surat.php","","","","","","111231","16662","16662","6.489","","693","168","4.125","66.409","Normal","6.134","1","0","","454","134","0","43.230","124","84","0","24","22","0","","","","","31b2b97a55ade73fb0ad29d5758d0d74","0.789","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/graphic-design-course-surat.php","2025-05-26 13:20:44"
"https://www.rnwmultimedia.edu.in/corel-draw-training-course-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Coreldraw classes in Surat | No1 Training Institute 2024","56","491","","0","0","Advanced coreldraw training classes in Surat. Learn the art of logo designing and make awesome banners under the guidance of experts from RnWmultimedia","151","980","","0","0","","0","Coreldraw classes in surat","26","","0","About Corel Draw Course","23","About Course","12","index","","","","https://www.rnwmultimedia.edu.in/corel-draw-training-course-surat.php","","","","","","67128","12169","12169","4.739","","564","100","5.640","71.810","Fairly Easy","8.601","1","0","","135","131","0","42.260","136","92","0","13","11","0","","","","","fdd1710037e557a987517ffcb90017ab","0.851","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/corel-draw-training-course-surat.php","2025-05-26 13:20:44"
"https://www.rnwmultimedia.edu.in/images/mac-screen.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","52344","52344","52344","20.385","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.458","Wed, 22 Mar 2023 11:39:04 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/mac-screen.png","2025-05-26 13:20:45"
"https://www.rnwmultimedia.edu.in/anchoring-course-surat.php","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","Become a Professional Anchor with RJVEER | Media & Entertainment Career","71","671","","0","0","","0","0","","0","0","","0","Anchoring Course In Surat","25","","0","Course Highlights","17","Whether you are student, professional, or entrepreneur","54","noindex","","","","","","","","","","70475","12439","12439","4.844","","542","96","5.646","74.048","Fairly Easy","8.194","1","0","","62","61","0","19.680","123","84","0","13","11","0","","","","","c0bcf71724779dd03f35e89146b3fd03","0.641","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/anchoring-course-surat.php","2025-05-26 13:20:44"
"https://www.rnwmultimedia.edu.in/assets/img/photos/infra_1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","1160724","1160724","1160724","452.032","","0","","","","","0.000","1","3","","8","8","0","2.580","0","0","0","0","0","0","","","","","","0.302","Thu, 25 Jan 2024 12:13:02 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/photos/infra_1.jpg","2025-05-26 13:20:45"
"https://www.rnwmultimedia.edu.in/ahmedabad/contact.php","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised,noindex","Contact Us: Red and White Institute Phone number & Address Details","66","609","","0","0","Check out the address for all the branches of Red and White Institute. Address Details, Email, Live Chat and Phone Number. Call 9331313198","138","873","","0","0","","0","Contact Us","10","","0","","0","","0","noindex","index, nofollow","","","https://www.rnwmultimedia.edu.in/contact.php","","","","","","78342","11281","11281","4.393","","251","83","3.024","91.864","Very Easy","4.578","1","1","","300","53","0","17.100","121","76","0","18","16","0","","","","","35b4af06a1cda911fb31620182978ea","0.523","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/ahmedabad/contact.php","2025-05-26 13:20:45"
"https://www.rnwmultimedia.edu.in/animation-course-surat.php","text/html; charset=UTF-8","200","OK","Non-Indexable","Canonicalised","VFX Animation Courses in Surat | No1 3d animation institute","59","532","","0","0","Looking for the best animation institute in Surat? Join Rnwmultimedia for 2d 3d  animation & vfx course in Surat with affordable fees. Get training of animation course in Surat","176","1071","","0","0","","0","","0","","0","Animation Courses in Surat","26","About Animation Course","22","index","","","","https://www.rnwmultimedia.edu.in/animation-course-Surat.php","","","","","","117256","16541","16541","6.442","","1175","226","5.199","63.678","Normal","8.423","1","0","","200","129","0","41.610","135","95","0","15","12","0","","","","","73d77578b41e562a43a73ceae4308dde","0.751","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/animation-course-surat.php","2025-05-26 13:20:45"
"https://www.rnwmultimedia.edu.in/assets/img/student/Himanshu-Kachhadiya.jpeg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","20354","20354","20354","7.927","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.628","Tue, 08 Nov 2022 11:22:52 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/assets/img/student/Himanshu-Kachhadiya.jpeg","2025-05-26 13:20:45"
"https://www.rnwmultimedia.edu.in/autocad-course-surat.php","text/html; charset=UTF-8","200","OK","Indexable","","Autocad classes in Surat| 2024 Course module| Govt Certified Institute","70","622","","0","0","Get best Autodesk Autocad course in Surat from certified Autodesk training institute in Surat. Covering CAD/CAM/CAE and project management for mechanical engineering students.","175","1131","","0","0","","0","Autodesk Autocad Training in Surat","34","","0","About Autodesk Autocad Training","31","","0","","","","","https://www.rnwmultimedia.edu.in/autocad-course-surat.php","","","","","","64337","11349","11349","4.420","","669","109","6.138","79.712","Fairly Easy","9.586","1","0","","66","61","0","19.680","129","85","0","13","11","0","","","","","29c104a8d6b52e513ce5e174f6e6b2f6","0.824","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/autocad-course-surat.php","2025-05-26 13:20:45"
"https://www.rnwmultimedia.edu.in/contact.php","text/html; charset=UTF-8","200","OK","Indexable","","Contact Us: Red and White Institute Phone number & Address Details","66","609","","0","0","Check out the address for all the branches of Red and White Institute. Address Details, Email, Live Chat and Phone Number. Call 9331313198","138","873","","0","0","","0","Contact Us","10","","0","","0","","0","index, nofollow","","","","https://www.rnwmultimedia.edu.in/contact.php","","","","","","83503","12744","12744","4.963","","330","106","3.113","94.208","Very Easy","5.194","1","0","","763","144","0","46.450","135","92","0","23","21","0","","","","","2aaec9eb6205eb5c68252519de91a69e","0.569","","","","","en","1.1","","https://www.rnwmultimedia.edu.in/contact.php","2025-05-26 13:20:45"
"https://www.rnwmultimedia.edu.in/images/trending-full.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","185920","185920","185920","72.405","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.620","Tue, 04 Oct 2022 05:49:36 GMT","","","","","1.1","","https://www.rnwmultimedia.edu.in/images/trending-full.jpg","2025-05-26 13:20:46"
